XP,Cluster_Observables_Vector
0.5073151100350928,2
-2.669074954126891,0
-0.04412165900699953,1
-1.5035700034696298,0
-0.06702228151632146,1
-1.1168996460129341,1
1.4413906801417369,2
-0.027432104679519266,1
0.052102421605865944,1
-1.5152400027493274,0
0.38350646801108446,1
-2.2158770627036186,0
0.2701168912987331,1
-3.010829810879669,0
-2.4912000523051,0
1.3684371014425616,2
0.16410514430156656,1
1.7370577016993534,2
-1.3202820506888622,0
-0.1536653419685737,1
0.9960418186600382,2
0.8895810727619446,2
1.2645131318912013,2
0.36791298744978707,1
-2.4923191204011124,0
0.8384407978717505,2
-3.2099357688535335,0
-2.296382508519927,0
-2.990356285543375,0
0.4779487877983715,2
-0.0547833380257469,1
0.31653625129585305,1
0.25748490893314924,1
-1.857484147361062,0
-0.12942426277117125,1
0.3520456967001182,1
0.5036212973207916,2
1.6947689101738432,2
0.565841693891636,2
0.5482546414394065,2
-0.5381359060494224,1
0.13835963826943296,1
1.3138644200148044,2
1.243066448986759,2
0.1740743953698727,1
0.6618099252158041,2
0.5362598436216583,2
1.594241701017687,2
0.32786288358796867,1
-0.7982433532791624,1
0.8763052033653973,2
0.7582409439368962,2
1.244196542483249,2
0.10694045775160996,1
1.0274057880726672,2
1.1251840058156093,2
1.0473743691092556,2
0.8086009029167713,2
0.33036317043613705,1
-1.3040769175422398,0
0.23524815281288994,1
0.6628565643436313,2
-0.7121346938495958,1
1.14089262371954,2
-1.8622837765199058,0
-0.10545412159316622,1
-1.7110372148630706,0
0.34526923880687566,1
0.5822271659653415,2
0.9113790120255487,2
0.8308583830322243,2
1.1112985449330828,2
0.4060814751972089,1
1.1372018643848871,2
-2.8137480992628565,0
1.7920364658610233,2
-0.48152601689727237,1
-2.3528760586561654,0
-2.624351385292063,0
0.07948839130571246,1
0.25129932091925616,1
0.25499756722477224,1
0.3453927225464397,1
-0.8346258251480795,1
-0.0769566030655815,1
-0.013665579156368178,1
0.3925230908982863,1
-0.3101117149510244,1
-0.37391517013080744,1
-0.44435644270062363,1
-0.15435681177383584,1
1.2834717725338154,2
0.16060044165005286,1
0.17165262962204667,1
-2.8524762750354853,0
-0.24375986245788758,1
2.645097779970487,2
0.16660335398052736,1
-2.255400461906592,0
-0.3534494236499154,1
-0.45529440311872355,1
1.0932583195758387,2
-0.5153594839029771,1
1.3754676394096947,2
-0.7628128979661777,1
-2.3808945981019587,0
-0.21824477391377609,1
1.5508665328779871,2
-2.2257471911762807,0
-0.23937550579692612,1
-0.21401626829225107,1
1.9166830396898247,2
-0.10303678172563671,1
-2.130075472485774,0
-0.29472091744502693,1
-0.056666856366873,1
0.6957677353871404,2
-0.1422508574521145,1
0.7445285945977171,2
2.2031041721828233,2
-1.910592873734036,0
1.4140486365594793,2
-0.713010041011555,1
1.9622203766237503,2
-0.8591637088636825,1
1.2497471252757486,2
-0.37822831556672415,1
-1.2854926102378665,0
1.8183586466029964,2
-0.33087977447088457,1
-1.0333598042103107,1
0.5235695791009594,2
-1.6782600841371869,0
0.4210680593459355,2
0.918512017852513,2
-0.38902068963890934,1
-1.9960859320370283,0
-2.7659813470784598,0
1.4821060452313248,2
-1.525845736369296,0
0.8808282431704882,2
-0.288061874939972,1
0.6553872257473927,2
0.8847839308839434,2
-1.1694723435084475,1
0.3874161993622929,1
-0.4743899723177985,1
-2.138719824576804,0
0.002580201265356985,1
-0.34039913147666234,1
1.5875523864472285,2
-0.5090166500109417,1
0.9081382454725353,2
1.4150116281532168,2
0.8067180024798459,2
-0.002442750852008116,1
1.1322485635130488,2
1.1616065070554278,2
0.25164288107226607,1
-0.9739764519956824,1
0.6438199275012828,2
-0.18110863567835586,1
-0.1897102793949377,1
2.682680856007488,2
0.0637597514027616,1
0.48214661895377703,2
-0.15643590057549975,1
-1.2009095690179181,1
0.5416755735841816,2
-2.9119732710349284,0
-0.043936318947172905,1
0.45842029315614063,2
0.7972476714435123,2
2.060304087529035,2
-2.765775985019612,0
1.3549854254292588,2
0.3850393136044383,1
-0.8846454719627428,1
-2.0911249822624765,0
0.13893282290609807,1
-0.290367742638209,1
-1.2685748926871372,0
-0.0666114586795162,1
-0.4320981938343411,1
-0.6947632681497345,1
1.0579977879719082,2
0.24959437229040593,1
-0.49841583343174445,1
0.46631729647566367,2
-0.6243895339207034,1
-2.3101600594435556,0
0.44193887861016545,2
-1.2608353487538415,0
0.22035874510712292,1
-0.04095585134393429,1
1.913968702138667,2
0.9583508326641395,2
-0.5413118293242258,1
1.7650994950621035,2
0.8837243466163245,2
0.8628247165470974,2
-2.4121844680507074,0
-1.198030808567555,1
-1.611175266934684,0
0.25830363408134666,1
0.5406035530075174,2
1.3811103148523265,2
0.9434290917936231,2
-2.959756798673271,0
-0.8970113389033844,1
0.8585315931102007,2
1.0474353302679171,2
0.19919486898959535,1
-2.1740400331745553,0
-1.344826660668373,0
0.8024733051734539,2
1.6358791185413706,2
-0.3439823391586567,1
-0.14413997532220052,1
0.42255838973026805,2
0.2596380811288318,1
0.5684319297990286,2
1.1953906381418882,2
-0.4171860171038958,1
-0.290543190937892,1
-0.2708963788404864,1
0.2569949708725808,1
1.3144252774158787,2
2.1365803111005057,2
-2.8137480992628565,0
-0.09235093900119282,1
0.07149585562555508,1
-3.238494233912641,0
-1.0417914842095084,1
1.184428884121397,2
0.3148001551056705,1
-0.14134169835241442,1
-1.1928353628110437,1
-2.7242525031652836,0
0.9988928769750904,2
0.31791633496495236,1
0.6749563999513036,2
-3.2140480845409307,0
1.2769486500773692,2
-3.2932855144235753,0
-0.4853507178304383,1
-3.0258740773445707,0
-0.06746525614951523,1
-0.4672217450872491,1
-0.10192594952121117,1
0.7284157633365157,2
-2.6184198934219216,0
0.9804561183968663,2
0.8860368418593572,2
0.40462035657586615,1
-0.9366582218459223,1
-0.5471703407545148,1
-0.34597979316913796,1
0.4542270089382008,2
1.5678961676396452,2
2.3008761046281805,2
0.7937004535829773,2
-0.3833768125229994,1
1.1180025738581403,2
0.6035482536682011,2
-0.044351283490654626,1
0.27533447051628335,1
-1.168912671553103,1
1.6009938964861214,2
1.1379304089005142,2
-0.38763140014681186,1
1.0876966126637504,2
1.9852931021685682,2
-0.9428737900406794,1
-0.6961065186303355,1
-0.45475169978275076,1
1.6106436566607987,2
-0.4518658771002983,1
0.4171026303968435,1
-0.3271875378059636,1
0.05051444595615686,1
-0.005453065781876187,1
-0.4654948547200647,1
-0.18378112428113222,1
2.3557568491483734,2
-1.95502291689315,0
-2.3678303922893926,0
-0.21552236562267754,1
1.6709771896263301,2
0.581630988441571,2
0.9477303846895727,2
-1.6265848847664224,0
0.9872689670695615,2
2.2044119256028494,2
-2.5237506281545263,0
-0.659295120222184,1
0.9938418321187643,2
-0.718552392185263,1
-1.541449674789542,0
-0.6002930634160522,1
-0.376146646480625,1
-2.116789421044955,0
0.7108613700686972,2
-2.5211179757572246,0
1.140287756108904,2
0.2571455892059272,1
0.057647451783121216,1
0.6520307543102177,2
-0.8345366530233607,1
2.0041950367054477,2
-0.25780948665249154,1
1.1190492129859677,2
0.6299437228044267,2
-0.8020210066929806,1
0.6288225111175062,2
-0.5606602769239125,1
-2.831204181004659,0
1.2158213563846225,2
0.7985218739556486,2
0.25559460417461033,1
-0.7488947456018287,1
0.9918625321733845,2
1.9007247753032188,2
1.3194036337168917,2
-0.3958278884199719,1
0.5153919952455137,2
1.6380112748573206,2
2.0982737239780325,2
0.7960470672754283,2
1.067366510574478,2
-0.7596715458933478,1
-0.031156382624650515,1
-0.24381323792657397,1
1.5231690603752028,2
0.8894088710073367,2
-1.986154842405705,0
-3.360950936811907,0
0.5812890043379408,2
0.16008023152408143,1
-0.2764503068971724,1
0.38561713962488475,1
-0.05376216299600612,1
0.5449077341423025,2
-0.6790833623316892,1
-0.3061618597825989,1
1.1832073481655536,2
0.5286633323317343,2
-2.789835865863865,0
-0.4114483104096241,1
0.4974697290372053,2
0.7964246310888831,2
-0.7771021635370634,1
0.535408300416433,2
1.1275123667238471,2
-0.3038451584065885,1
-0.34370398059009644,1
-1.362458482594397,0
-2.9293856358944312,0
-1.872970627752201,0
0.21205824505364154,1
0.17671377403108232,1
0.30394019233002795,1
0.0028932801176744806,1
1.6903770342446074,2
0.8413156097808643,2
-1.9115149261681323,0
-1.554946838342675,0
-1.8663892231406405,0
-2.2984710466726894,0
-1.2106762357500358,1
0.07901512997997753,1
1.7027366837520883,2
0.35653557620096965,1
0.39765601407389517,1
0.07793948688172611,1
0.7947470927108047,2
1.0099757379704806,2
0.852811181054963,2
-0.8690929305610872,1
0.960529678193198,2
0.7288856793980638,2
-1.103803465341858,1
0.37053526463738984,1
-1.0605950568576994,1
0.4426704765054408,2
0.9121135808089097,2
0.7609137747868839,2
0.9535052485857718,2
-0.2555250357919807,1
2.1486723678527757,2
-0.2723442927349098,1
1.6268389337828113,2
1.2956295984120634,2
0.3148976072056194,1
0.48628941594186625,2
0.6727598531205319,2
1.4322407497877723,2
-2.19435238215672,0
-2.2074130495396713,0
0.13032025250815052,1
1.2590338708399238,2
1.0867631911392421,2
0.1773787594333406,1
-0.7287297830350745,1
-0.11672410793305174,1
0.6141893431463996,2
0.7665991586039635,2
0.9293442784928447,2
0.19678462976207467,1
0.8933591005518636,2
-0.2516866290120674,1
0.4255089289472044,2
0.7568265809503625,2
1.4085954071478173,2
1.3130263894908993,2
0.450194901074391,2
-0.15460201003815732,1
-2.9036969346871446,0
-3.049252394770843,0
1.2576619243432998,2
0.8293872152208441,2
0.2583862731075853,1
1.5410514400153652,2
1.8356846170604384,2
0.44952335454903763,2
-0.9157576819879556,1
2.0110876522354073,2
-0.8330035155454676,1
1.3420897988497127,2
1.3993407028638523,2
0.4364438506127948,2
0.16063121483528436,1
0.06305787410122302,1
0.027911537753775216,1
0.356190246833153,1
-0.06670355132964842,1
1.1550019913296652,2
0.34003441531296386,1
-0.4549988163436631,1
0.4271498776648838,2
-0.4296274931252637,1
0.9524614816269186,2
-0.32691520494785997,1
1.3617573349423124,2
0.6346308936241841,2
1.328097889268695,2
-0.4968028787339146,1
0.041043724316172224,1
1.7313991102288444,2
2.1156045527654634,2
0.42216145410857175,2
1.6067591962422498,2
-0.4809693158300132,1
0.28671622091000054,1
1.0683830945831099,2
1.2718679833464184,2
-0.12890729919027502,1
0.4256838097053589,2
-0.09200531774883697,1
1.8916927760735736,2
-0.13807666937459315,1
1.185438824515371,2
2.3620094079615224,2
0.6786504058310319,2
1.6105694584778065,2
-1.2724836155304944,0
-1.2442554736000662,0
0.6715158239546875,2
-0.05748700848266589,1
-0.8986054229128007,1
-0.057908206529170926,1
0.2365064555246982,1
1.1883900139339192,2
-0.4140035327059974,1
-0.5097362125551648,1
0.5413268045058618,2
-0.6180168366321763,1
0.7901588513212647,2
0.6765441824355855,2
1.8596452765899345,2
-0.6861267109839684,1
-1.9383486283919351,0
-0.495624067222381,1
0.5977733897720018,2
-1.3944380531336007,0
-0.5034976514733018,1
0.38683875967270087,1
-1.3700484167021976,0
0.43611055659602976,2
-0.055950832252263744,1
-1.1375054262244968,1
0.27524627604472823,1
0.3386836778615,1
-1.79491439794282,0
0.026362015425587797,1
1.5021616190661895,2
-2.1776763244406974,0
-0.4208301859445517,1
0.11669721809644543,1
-1.7010846405295976,0
0.7076360785772388,2
-0.041342119871392614,1
-1.1669203677571498,1
1.9083074820272838,2
-0.4592773241450727,1
-1.1565962392508173,1
1.1063472728631796,2
1.5892044607272202,2
-0.561728648554785,1
0.5243498950112783,2
-2.234762805555631,0
-0.022617000459120608,1
-0.11721029832871685,1
2.4764043927575203,2
-3.067891737685255,0
0.882721325651685,2
-2.0446069684921286,0
-0.6311772103798505,1
0.46045954575233033,2
0.8515217791382617,2
-0.02912760395727152,1
0.98445116777786,2
1.0876568751773874,2
0.29901616964287997,1
-0.35064052223764464,1
-2.7646569169236006,0
-1.8295108035705598,0
0.485744635436686,2
-1.2677381625556223,0
0.020425522422702992,1
0.035120011301434016,1
0.03056501286538265,1
1.9012922421838274,2
-0.5910616130490436,1
1.2451314413380254,2
-2.9192112159327053,0
0.721562577338518,2
-2.9699981894342535,0
-0.7163639160944328,1
-0.17683642940208094,1
-0.31406810321793055,1
-0.5010652612829912,1
1.0315411645115937,2
-1.5717930367139592,0
-0.5638173798729743,1
0.8794403806459865,2
-0.23383296145779034,1
1.0626432589250683,2
-0.28478906710674856,1
-1.3035346712316178,0
-2.1899160286382284,0
-0.6137388138807331,1
2.2999361737859725,2
0.7090932486573325,2
1.8194635678859383,2
-0.1730751608385572,1
0.744399960643625,2
1.175482711752284,2
0.476558687236646,2
0.6720141084121867,2
-2.626924553860971,0
0.25076186651692267,1
0.565504451333622,2
1.0226809100112053,2
-0.10070972120978891,1
1.5044507113104817,2
1.7145338983663918,2
0.12061751782277999,1
-0.9405223683809122,1
-0.9113407829269558,1
0.856852384236427,2
-0.41285609621403424,1
0.17998805919457408,1
0.6458537219285442,2
-0.5821016521839332,1
0.7420133175802723,2
-0.6213003115596382,1
-1.1380408357550333,1
2.504585585887712,2
1.133640240124154,2
1.0662615892915361,2
0.7380637542963858,2
1.9002551511262098,2
-0.58182572909082,1
0.5790744966074954,2
0.5503701210205234,2
1.615978971007169,2
0.44687038826817665,2
-0.4678978826337115,1
0.37788834687779993,1
0.1395854146510647,1
0.9909480654292635,2
-2.067557786346763,0
0.8081883108651589,2
1.010179137649093,2
0.587334625042864,2
0.3883620571958458,1
-0.49064777202071375,1
1.1817352705654336,2
1.6417298350463958,2
-0.08201831501614607,1
-1.2790139653706758,0
1.8410227091294669,2
0.8578407412091393,2
0.5944016685784228,2
-0.9397291073308015,1
-1.534818835539625,0
-0.9047644781672503,1
1.0312275181177475,2
-1.1881923630688644,1
-0.7266494925601319,1
0.2810910816282697,1
0.6676197025611879,2
1.4317499165656027,2
-0.276021523160693,1
-3.3725657513997813,0
1.205749696167267,2
0.9794820999599281,2
0.6447673453143541,2
-0.0694198512610402,1
-0.546298874269381,1
-2.9519337016522007,0
1.04126531603469,2
-0.214123560346948,1
0.3677156961308813,1
-0.3851787444293816,1
0.6961689114346248,2
-0.4910221199860936,1
1.4562624691950417,2
0.20706548235243014,1
-2.1447911850368038,0
0.35853536696778615,1
0.4936917837388483,2
-1.432101904535717,0
0.5177191544804733,2
-1.2115329878805707,1
-3.058596563064066,0
-0.8066747576213706,1
-2.75241721272607,0
-0.6998872107966627,1
0.047059155604941984,1
0.2756695351905785,1
0.8704481692653764,2
0.1806754713851326,1
0.9589401264941093,2
-1.383518898414104,0
0.004318893967524518,1
0.8026841254012294,2
1.7870523918039536,2
-0.4544671384081682,1
-0.08067664058492505,1
-0.36233554464910667,1
-0.9507658202412403,1
-2.5007828416805205,0
0.546389067928093,2
0.5177188625959344,2
0.8962528672413642,2
1.2566398395248193,2
0.3917695673345385,1
0.18339334736590443,1
0.3689761101470203,1
2.2405638631993714,2
0.5425637994533983,2
0.7606667569450831,2
0.07119146541737906,1
0.1183468715281283,1
0.43703557991821174,2
0.6717903004036994,2
-0.8278648746138024,1
0.09540631980973938,1
1.7606494356968645,2
-0.3735138953642113,1
-0.7322216587738928,1
-0.2613530659215776,1
0.5575397165078868,2
-0.3193187923770474,1
-1.317625135866752,0
1.4913679608291637,2
1.0496788419687866,2
0.6185676901667658,2
1.0530944892799545,2
-1.2565738095718042,0
1.7665880562316292,2
-1.6388733069789967,0
0.8214414938862774,2
-2.501622349534694,0
0.25556503410538095,1
-2.122590008626369,0
0.08023311143634518,1
-1.5856692414108153,0
0.2252201948506958,1
1.5814663116326306,2
-1.0464309455220735,1
1.3408386410192445,2
1.0157807752129713,2
1.0666511043640696,2
-0.9563798354033821,1
1.448697006747338,2
1.5018311972183986,2
0.2547437790354206,1
-0.076533551712297,1
1.969747137949036,2
0.2069786973467195,1
-1.293119794551187,0
1.2058537758120118,2
-0.9244747387041603,1
1.3773448058630144,2
-0.5960971001945653,1
-0.14405051131294286,1
0.5843456178772675,2
1.772089093869595,2
2.2286100045412645,2
0.5956474523319362,2
2.0894877340823372,2
1.1832683093242151,2
-1.195800908267117,1
0.5048058426582432,2
0.3401730984570931,1
1.2497749261301707,2
0.006693718626032368,1
1.282042403308144,2
-3.0280640469932187,0
1.5673771591869525,2
-0.11187129647094843,1
-0.7587238361957376,1
0.57169695877685,2
0.30719141674199013,1
-0.926605417689842,1
-3.1927090197108474,0
-0.6361397010156588,1
-1.1616382210869003,1
0.28405348961272253,1
-1.5989795552764423,0
-3.0729834298166843,0
-0.4423960975356309,1
-0.5406776835288992,1
2.2901907307261538,2
-0.5521365042745826,1
-2.980911887427545,0
0.6951852945648049,2
0.6675850649266807,2
-1.7714329106605426,0
-0.3030197470028133,1
-2.004450432001681,0
2.538310233145779,2
1.511097025621953,2
0.43400787163019783,2
0.34820904450787316,1
1.1557177235597353,2
-0.37474321017545714,1
0.5894741074616608,2
0.16546825935129386,1
-0.324787496850264,1
0.7807629780550507,2
1.5488409861285448,2
-0.4247690157125,1
0.4018110542056023,1
0.3018366479381284,1
0.3360135260150593,1
1.5725490591419682,2
0.3642844750390474,1
0.5775632490625413,2
0.132188146705938,1
-0.7831111001352717,1
-0.6418456156625054,1
0.3632019125114613,1
-0.4902572630674676,1
0.205374238127604,1
0.8297327377540885,2
1.9936743775871655,2
0.164940821841587,1
1.0330631778698973,2
2.9886550374520646,2
0.031324312895968445,1
1.3370211674698138,2
-2.402148147464033,0
0.3609064362504727,1
0.37053370321514884,1
0.7696590186883656,2
-1.267664063091742,0
-0.9701573863270107,1
-0.06016413846922373,1
-1.0177208375519065,1
1.7827332367274413,2
-2.615071118190899,0
-1.8646685516493404,0
-2.851868160879774,0
-0.03949544934590366,1
0.6990235081792913,2
0.02909312843068993,1
-0.42241472188375806,1
-0.6483837443580893,1
0.4863468386709135,2
0.053672667929247096,1
0.7570928054487592,2
1.1162093305959,2
0.22905507782813359,1
1.7844289291706215,2
0.03249443576336022,1
0.6214559986873383,2
-0.44325385817401736,1
0.34969195434304334,1
-0.6543161460169696,1
1.356748088671695,2
-2.52217932923965,0
1.4185974161196462,2
0.9918380605132875,2
1.1591157843473303,2
0.1438194448632185,1
-0.46934550464359626,1
0.0983982978634215,1
0.8592031396355544,2
-0.12253793253879605,1
1.2809610278266979,2
0.5548767920451814,2
-2.026106016837307,0
-1.5915412494525627,0
-1.385521660069006,0
-0.5682917016630213,1
0.8614138919901777,2
1.4763912327050472,2
0.48012136408887357,2
-3.063524124180828,0
-1.3925205150621678,0
-1.1158808077395295,1
-1.5087679350642609,0
-0.12422315105316536,1
0.835493797084429,2
-0.2225640277093995,1
-0.2754966702082171,1
1.2748684583215384,2
1.566241414356107,2
-2.222622030788318,0
0.033412575391741216,1
0.478260389320421,2
-0.2477584517112187,1
-0.4846935937751446,1
0.05607428493432648,1
1.1423088546399924,2
1.6969708164544315,2
-0.9760846377713635,1
-1.2261207684736826,0
1.168286273555677,2
-0.261216137365117,1
0.6110426980562871,2
0.41253161721380316,1
0.9156725260660958,2
0.3156396629598438,1
-0.08536381140468244,1
1.6834269959856005,2
-1.0711160078605206,1
-1.5938118957472145,0
-1.1325622913270685,1
-2.3311935323921844,0
-1.234362076583309,0
-0.3400335869443982,1
1.188373530364513,2
1.1568950738108625,2
1.090093713586052,2
-0.33188547443907046,1
-0.17866113017545368,1
0.5021316835597709,2
0.026397043663745477,1
1.2145728936275622,2
0.8096454809452527,2
2.6708031579126077,2
1.1827012330472566,2
0.5347012729003662,2
0.8468570028093938,2
0.3622706038916945,1
0.8071677033769469,2
0.3115913471836177,1
-0.8940315879234586,1
0.43547048380935827,2
2.111190282345338,2
-3.281448854207448,0
0.940895660711077,2
-1.5302043532751808,0
-2.8033425774872076,0
1.4879985603220585,2
0.6585538928365253,2
-1.4768382015641295,0
0.27414843162101443,1
-2.6582996473931897,0
0.5305627163380652,2
-1.0509800169667793,1
-0.18684431355985917,1
0.8087085209911303,2
1.6391521195400216,2
1.5189748663685232,2
1.0155754131541246,2
0.32862764178748294,1
-0.8722168892757713,1
-0.3589058996066526,1
0.6152689494130388,2
-0.665149734905786,1
1.4016510866448666,2
0.7557406731585894,2
-2.133267603672994,0
0.285974925862732,1
-0.46750474503959094,1
0.8539473002619097,2
0.2946627029515229,1
-0.39720428313495004,1
-2.0046725695144723,0
-0.7535047782051962,1
0.8497620867839109,2
0.4972468308174576,2
0.6019268538543289,2
-1.5800513959345204,0
-0.7748400127211259,1
-0.8202203473050083,1
-2.175103155871789,0
1.0147649078276522,2
0.7935788377773316,2
1.5184468613172877,2
1.7148792277342086,2
-0.3548031319894649,1
-1.2457465059805726,0
-0.31105449138031455,1
-0.05613618693922905,1
-3.034577621379455,0
0.45283710154190254,2
0.4433359973203375,2
0.01787708510101945,1
0.7037623839720397,2
-2.780722799384565,0
0.7104516985424982,2
1.3415209533579475,2
-0.840977605275985,1
1.4076157388192465,2
-2.3874327267975426,0
1.2111284355113978,2
1.0586489688083072,2
-1.1697016761075636,1
0.7700136042418528,2
0.712145621770871,2
-1.9824975352598306,0
-2.1591598977243205,0
1.6321013664084412,2
-0.16468074711474107,1
0.27802667460640246,1
0.4152295699146663,1
1.175379541896279,2
-0.3619642823607859,1
1.805460632904443,2
0.1227862637991288,1
0.0813527470738857,1
0.965302072596425,2
-0.24570994292935858,1
0.1415810490840663,1
-1.6366053396878917,0
0.1965776916538481,1
0.3077828541628681,1
-0.020063547377554426,1
1.749912290400146,2
1.3551492807869356,2
-1.497768914768388,0
-0.3570551671936645,1
0.2127063885802545,1
1.8126118915156204,2
1.2468854159363199,2
0.668608918959968,2
1.345956006484049,2
-0.22479363612529837,1
0.19048965445901542,1
-3.242129047848515,0
-0.8675189526426643,1
-0.5992281715040116,1
1.2517567559973133,2
2.726605856147785,2
1.2118603252912121,2
1.1577160369962838,2
-0.7649033984991739,1
-0.8515394954384474,1
-0.18902777389080702,1
1.1170470692352663,2
0.43176148776035395,2
-0.3838979324377107,1
0.969585128778023,2
-1.0810196549436606,1
0.3678445393202625,1
-3.2714962798739755,0
-0.5550846709996494,1
0.4237094003873794,2
0.33219613511487844,1
-0.2502769752737385,1
0.7683086556130028,2
-0.5113601940961952,1
0.3472513605585571,1
0.21719987294325413,1
-0.3480174179105522,1
1.428236150893846,2
-0.6067735762171613,1
0.19008089272155615,1
0.30392341687608293,1
0.5893619410071129,2
0.6446674073762858,2
1.1175098566321904,2
0.5807735343148621,2
0.4089437520781661,1
1.0261408417462015,2
0.20280607069143933,1
0.6543187436003426,2
0.4550163214470624,2
0.5501390192066,2
0.24532383650982584,1
-0.203612515731409,1
0.39405492798378927,1
-0.19185800949155377,1
-0.9136039422507445,1
1.5287492132369316,2
-0.8123823427639125,1
0.4426947389302488,2
-1.3448362087385823,0
0.2953053883092071,1
-1.326801634715694,0
0.309322470103773,1
-0.3855090675580608,1
-0.9457865541514874,1
1.6816477504546468,2
0.44580302514515524,2
-0.6785494463589702,1
1.8472567232738646,2
1.3660663240444144,2
-1.2198882316595525,1
0.20962465319005227,1
0.41119023466712135,1
0.30419160802751005,1
-1.2246741549716487,0
-0.12524497628451745,1
1.4637240289358777,2
-0.16802507412740986,1
0.12682579221210152,1
-1.0603714420146393,1
-2.7976682190706055,0
0.6773242064613653,2
0.11970983749607159,1
-0.028724950579518883,1
0.3369350109076267,1
-0.8339413852883297,1
0.6243942429660947,2
0.4979024613149339,2
1.425944780604,2
-0.9741847849426151,1
-0.80788356538363,1
0.9505030043958445,2
-2.604295811457198,0
1.0175329805964586,2
1.0948325893788005,2
0.3971372812781919,1
1.8621350895092925,2
0.45366585965258793,2
-0.14942925065707388,1
1.4614928444705992,2
0.8635118368531172,2
0.5650783466006895,2
-0.8422018056082371,1
1.3342242853387336,2
-0.17723918149894488,1
1.3027885371595314,2
0.6016667480699817,2
-1.1352592355200806,1
1.046872963239164,2
-0.7506956690003601,1
0.5531839717709759,2
-0.08478490901196115,1
-0.8550531623910926,1
-1.4696367476076402,0
1.6265851455934597,2
1.0710013245103518,2
-0.8064283576837705,1
1.8315616342788033,2
-0.22255791934969274,1
0.10887624860725545,1
0.8886519077330864,2
0.6927337418015418,2
1.0523219522250378,2
1.5389461264086581,2
-0.42646360520151266,1
0.981060984564779,2
-2.674241136325851,0
1.4315367595814918,2
0.5021231880810565,2
0.5528184272387114,2
0.7058936304992498,2
0.8295253145958955,2
0.9431645377909217,2
-2.9888826318938753,0
-2.0821093678831253,0
-0.5688980466039248,1
0.7087072720144131,2
0.08013744462106512,1
-0.4587423009453909,1
-0.7238159277650602,1
-0.15514521449395777,1
0.6495139999625048,2
-0.3775287589516591,1
1.4544773127426036,2
0.9008760381499505,2
1.6750104991634185,2
0.645482360921112,2
0.14233634186262115,1
-1.1954295472596852,1
0.965703347363021,2
-0.43441858272174966,1
-0.28779131129667546,1
-1.2061094790626452,1
-0.009335658266506485,1
-0.09596897748312194,1
-3.2661824502297554,0
1.2147050660112684,2
-2.670300730508523,0
-0.7059039262502729,1
0.256430474880058,1
-3.433288523780857,0
-1.4161179003940347,0
-2.5047325036835186,0
0.04076141720636297,1
-2.4194633521081252,0
2.034630392560885,2
0.4269974901167301,2
0.8387054505935636,2
0.5668868556891954,2
-0.5827611129955623,1
0.5867080649375126,2
-1.273224210024312,0
0.020737884651708414,1
-0.8870608256692577,1
0.28189556124428494,1
-1.0779903706062672,1
-0.13401307170223972,1
0.37242733861073585,1
1.4997088646296477,2
-0.8998464651206979,1
1.0803796616156653,2
1.0061717610325083,2
2.4119215534862004,2
1.308044084648637,2
-3.040442142450339,0
1.7384236385553822,2
-1.2242858253448445,0
0.5939014643816096,2
1.1289302681399953,2
0.9348230985777992,2
0.0072793395717423385,1
0.8999805848969985,2
-2.395996579180446,0
-1.62941491113188,0
1.784800191458942,2
1.255068441890832,2
-0.4927557646309673,1
0.9322666067437235,2
-1.7199034125823536,0
0.697000640433396,2
0.43329127997406003,2
0.3691780324953644,1
0.7301479467209832,2
0.5266895892743946,2
-2.3110144748177555,0
-0.674050570259576,1
0.9679330544980315,2
-1.5718997449995784,0
0.10965890127390984,1
0.01898300026467383,1
-2.5506328552279456,0
0.9577256834673558,2
-2.2291616368141693,0
1.1635491669777362,2
1.1859632911369924,2
0.8362798307508038,2
-0.38752525940272065,1
1.409194055882569,2
-0.4489871166499351,1
0.011210748790528158,1
0.4119236017772038,1
-0.16975605439587546,1
-2.1434420236347194,0
-0.3757418332844147,1
0.7667563701892955,2
1.0593509966343533,2
0.6879626154932944,2
-0.8744963229336767,1
1.2175604234628907,2
-1.2720228892329157,0
-0.39158567695169944,1
1.145602787426403,2
-1.0070672453429625,1
0.4101193331144856,1
-0.2937063195974106,1
-1.8135705163111775,0
0.9472771453628577,2
-0.17980699061803693,1
1.4015414074711616,2
1.4755107856912326,2
0.21714993718507006,1
-0.5856583193955657,1
0.7173408743619553,2
-0.3178846830484829,1
1.7460637680084945,2
-0.08072111817418046,1
0.19274371846514962,1
0.8679499595864155,2
-0.03899079693073668,1
2.3177620404858272,2
-0.057598098564938784,1
-3.1700820465218813,0
0.5561676712921508,2
-1.3200034989548743,0
0.9238103724351787,2
2.0300577088821496,2
0.1682981366349676,1
1.1676366526987962,2
-0.7838898399962106,1
-1.5685677452225006,0
0.4050386663835348,1
-0.6524057366101611,1
-0.20794667704705874,1
0.21704853654387216,1
-0.1481626338349125,1
0.05073619286529787,1
-2.0900818815642634,0
0.8029961957456957,2
-1.2227472619954343,1
-0.24616141304126626,1
0.26056013356292823,1
1.2620538002725357,2
0.12745548978907403,1
-0.722163136861756,1
1.7196030972878193,2
-2.5791578016765744,0
-0.3046001089379321,1
-0.33059854373335,1
-1.1205417537542441,1
1.062209324974061,2
0.5706023462710731,2
-0.8464107139695154,1
1.187032616640248,2
0.6804919765046651,2
-0.0711780662851227,1
